datetime,hour,dayofmonth,dayofweek,dayofyear,weekofyear,month,quarter,year,pm_lag_1Y,pm_lag_2Y
2023-09-16 13:00:00,13,16,5,259,37,9,3,2023,9.880344827586207,12.771714285714285
2023-09-16 14:00:00,14,16,5,259,37,9,3,2023,11.346451612903227,14.879428571428571
2023-09-16 15:00:00,15,16,5,259,37,9,3,2023,11.97151515151515,12.97235294117647
2023-09-16 16:00:00,16,16,5,259,37,9,3,2023,13.24125,13.537142857142857
2023-09-16 17:00:00,17,16,5,259,37,9,3,2023,14.9746875,19.855
2023-09-16 18:00:00,18,16,5,259,37,9,3,2023,18.881875,23.33529411764706
2023-09-16 19:00:00,19,16,5,259,37,9,3,2023,25.6628125,24.09864864864865
2023-09-16 20:00:00,20,16,5,259,37,9,3,2023,32.130645161290325,27.49394736842105
2023-09-16 21:00:00,21,16,5,259,37,9,3,2023,31.486969696969695,27.49105263157895
2023-09-16 22:00:00,22,16,5,259,37,9,3,2023,30.134242424242423,22.966486486486485
2023-09-16 23:00:00,23,16,5,259,37,9,3,2023,27.224242424242423,22.156944444444445
2023-09-17 00:00:00,0,17,6,260,37,9,3,2023,27.086875,22.664054054054056
2023-09-17 01:00:00,1,17,6,260,37,9,3,2023,24.773333333333333,25.54594594594595
2023-09-17 02:00:00,2,17,6,260,37,9,3,2023,21.0371875,24.315714285714286
2023-09-17 03:00:00,3,17,6,260,37,9,3,2023,18.05575757575758,24.67205882352941
2023-09-17 04:00:00,4,17,6,260,37,9,3,2023,17.0159375,22.592285714285715
2023-09-17 05:00:00,5,17,6,260,37,9,3,2023,19.414375,19.570285714285717
2023-09-17 06:00:00,6,17,6,260,37,9,3,2023,21.421515151515152,19.075714285714284
2023-09-17 07:00:00,7,17,6,260,37,9,3,2023,23.30764705882353,21.525405405405408
2023-09-17 08:00:00,8,17,6,260,37,9,3,2023,30.006363636363638,23.68657894736842
2023-09-17 09:00:00,9,17,6,260,37,9,3,2023,36.03393939393939,24.108055555555556
2023-09-17 10:00:00,10,17,6,260,37,9,3,2023,37.549696969696974,23.205714285714286
2023-09-17 11:00:00,11,17,6,260,37,9,3,2023,42.0546875,21.64388888888889
2023-09-17 12:00:00,12,17,6,260,37,9,3,2023,44.04125,23.14029411764706
2023-09-17 13:00:00,13,17,6,260,37,9,3,2023,44.016363636363636,23.317714285714285
2023-09-17 14:00:00,14,17,6,260,37,9,3,2023,41.5739393939394,24.263142857142856
2023-09-17 15:00:00,15,17,6,260,37,9,3,2023,41.20212121212121,23.318055555555556
2023-09-17 16:00:00,16,17,6,260,37,9,3,2023,38.67515151515151,22.850833333333334
2023-09-17 17:00:00,17,17,6,260,37,9,3,2023,38.89939393939394,18.766111111111112
2023-09-17 18:00:00,18,17,6,260,37,9,3,2023,44.086666666666666,18.867428571428572
2023-09-17 19:00:00,19,17,6,260,37,9,3,2023,49.2230303030303,24.72888888888889
2023-09-17 20:00:00,20,17,6,260,37,9,3,2023,46.24090909090909,29.991944444444446
2023-09-17 21:00:00,21,17,6,260,37,9,3,2023,35.84806451612903,32.36
2023-09-17 22:00:00,22,17,6,260,37,9,3,2023,28.719677419354838,30.38657142857143
2023-09-17 23:00:00,23,17,6,260,37,9,3,2023,27.45225806451613,30.316111111111113
2023-09-18 00:00:00,0,18,0,261,38,9,3,2023,27.64258064516129,31.20228571428571
2023-09-18 01:00:00,1,18,0,261,38,9,3,2023,29.7421875,28.941142857142854
2023-09-18 02:00:00,2,18,0,261,38,9,3,2023,27.1334375,27.515142857142855
2023-09-18 03:00:00,3,18,0,261,38,9,3,2023,29.24258064516129,24.065882352941177
2023-09-18 04:00:00,4,18,0,261,38,9,3,2023,26.945483870967742,25.529722222222222
2023-09-18 05:00:00,5,18,0,261,38,9,3,2023,29.993666666666666,24.505142857142857
2023-09-18 06:00:00,6,18,0,261,38,9,3,2023,31.94,24.558857142857143
2023-09-18 07:00:00,7,18,0,261,38,9,3,2023,29.534,24.513428571428573
2023-09-18 08:00:00,8,18,0,261,38,9,3,2023,29.497,28.598333333333333
2023-09-18 09:00:00,9,18,0,261,38,9,3,2023,28.885517241379308,33.14611111111111
2023-09-18 10:00:00,10,18,0,261,38,9,3,2023,33.949333333333335,35.88916666666667
2023-09-18 11:00:00,11,18,0,261,38,9,3,2023,45.60709677419354,32.058055555555555
2023-09-18 12:00:00,12,18,0,261,38,9,3,2023,60.17344827586207,26.158055555555556
2023-09-18 13:00:00,13,18,0,261,38,9,3,2023,63.38935483870968,26.21588235294118
2023-09-18 14:00:00,14,18,0,261,38,9,3,2023,58.67258064516129,25.397222222222222
2023-09-18 15:00:00,15,18,0,261,38,9,3,2023,55.87193548387096,24.808611111111112
2023-09-18 16:00:00,16,18,0,261,38,9,3,2023,52.74733333333334,25.204444444444444
2023-09-18 17:00:00,17,18,0,261,38,9,3,2023,52.543,27.433888888888887
2023-09-18 18:00:00,18,18,0,261,38,9,3,2023,52.16935483870968,27.92142857142857
2023-09-18 19:00:00,19,18,0,261,38,9,3,2023,57.95258064516129,34.351176470588236
2023-09-18 20:00:00,20,18,0,261,38,9,3,2023,74.98233333333333,41.175
2023-09-18 21:00:00,21,18,0,261,38,9,3,2023,80.789,46.91648648648649
2023-09-18 22:00:00,22,18,0,261,38,9,3,2023,83.19896551724138,49.85378378378378
2023-09-18 23:00:00,23,18,0,261,38,9,3,2023,84.55344827586208,47.368648648648644
2023-09-19 00:00:00,0,19,1,262,38,9,3,2023,85.77689655172415,41.84108108108108
2023-09-19 01:00:00,1,19,1,262,38,9,3,2023,90.08964285714286,38.784594594594594
2023-09-19 02:00:00,2,19,1,262,38,9,3,2023,88.60785714285714,41.7945945945946
2023-09-19 03:00:00,3,19,1,262,38,9,3,2023,87.27035714285715,42.611111111111114
2023-09-19 04:00:00,4,19,1,262,38,9,3,2023,86.25142857142858,40.391621621621624
2023-09-19 05:00:00,5,19,1,262,38,9,3,2023,87.12857142857142,39.18837837837838
2023-09-19 06:00:00,6,19,1,262,38,9,3,2023,87.64071428571428,40.807027027027026
2023-09-19 07:00:00,7,19,1,262,38,9,3,2023,86.12535714285715,39.82027027027027
2023-09-19 08:00:00,8,19,1,262,38,9,3,2023,80.615,37.45756756756757
2023-09-19 09:00:00,9,19,1,262,38,9,3,2023,78.3351724137931,30.210555555555555
2023-09-19 10:00:00,10,19,1,262,38,9,3,2023,75.42,25.57
2023-09-19 11:00:00,11,19,1,262,38,9,3,2023,70.27366666666667,26.642162162162162
2023-09-19 12:00:00,12,19,1,262,38,9,3,2023,70.78413793103448,25.938378378378378
2023-09-19 13:00:00,13,19,1,262,38,9,3,2023,70.30966666666667,25.53666666666667
2023-09-19 14:00:00,14,19,1,262,38,9,3,2023,72.15066666666667,20.229444444444443
2023-09-19 15:00:00,15,19,1,262,38,9,3,2023,71.07833333333333,19.80542857142857
2023-09-19 16:00:00,16,19,1,262,38,9,3,2023,65.68599999999999,18.86138888888889
2023-09-19 17:00:00,17,19,1,262,38,9,3,2023,60.67366666666667,20.07702702702703
2023-09-19 18:00:00,18,19,1,262,38,9,3,2023,51.69344827586207,22.611081081081082
2023-09-19 19:00:00,19,19,1,262,38,9,3,2023,53.52551724137931,24.77918918918919
2023-09-19 20:00:00,20,19,1,262,38,9,3,2023,56.985517241379306,31.516666666666666
2023-09-19 21:00:00,21,19,1,262,38,9,3,2023,54.70235294117647,33.58742857142857
2023-09-19 22:00:00,22,19,1,262,38,9,3,2023,57.748823529411766,30.615135135135134
2023-09-19 23:00:00,23,19,1,262,38,9,3,2023,60.82088235294117,31.18810810810811
2023-09-20 00:00:00,0,20,2,263,38,9,3,2023,65.155,30.888378378378377
2023-09-20 01:00:00,1,20,2,263,38,9,3,2023,65.98735294117648,30.548648648648648
2023-09-20 02:00:00,2,20,2,263,38,9,3,2023,65.91205882352942,28.11
2023-09-20 03:00:00,3,20,2,263,38,9,3,2023,70.03794117647058,25.396285714285714
2023-09-20 04:00:00,4,20,2,263,38,9,3,2023,69.53558823529411,26.840555555555554
2023-09-20 05:00:00,5,20,2,263,38,9,3,2023,71.35558823529412,28.048055555555557
2023-09-20 06:00:00,6,20,2,263,38,9,3,2023,72.46176470588235,42.23444444444445
2023-09-20 07:00:00,7,20,2,263,38,9,3,2023,74.36794117647058,49.946285714285715
2023-09-20 08:00:00,8,20,2,263,38,9,3,2023,73.58727272727273,48.86888888888889
2023-09-20 09:00:00,9,20,2,263,38,9,3,2023,55.203823529411764,40.795833333333334
2023-09-20 10:00:00,10,20,2,263,38,9,3,2023,40.32628571428572,36.142162162162165
2023-09-20 11:00:00,11,20,2,263,38,9,3,2023,35.55676470588236,33.33
2023-09-20 12:00:00,12,20,2,263,38,9,3,2023,38.7864705882353,28.899459459459457
2023-09-20 13:00:00,13,20,2,263,38,9,3,2023,38.148857142857146,25.27918918918919
2023-09-20 14:00:00,14,20,2,263,38,9,3,2023,35.93352941176471,23.653243243243242
2023-09-20 15:00:00,15,20,2,263,38,9,3,2023,34.43333333333333,23.11081081081081
2023-09-20 16:00:00,16,20,2,263,38,9,3,2023,29.17848484848485,22.470555555555556
2023-09-20 17:00:00,17,20,2,263,38,9,3,2023,21.64939393939394,21.002162162162165
2023-09-20 18:00:00,18,20,2,263,38,9,3,2023,23.611818181818183,24.075405405405405
2023-09-20 19:00:00,19,20,2,263,38,9,3,2023,34.804848484848485,27.061666666666667
2023-09-20 20:00:00,20,20,2,263,38,9,3,2023,40.49545454545454,30.04054054054054
2023-09-20 21:00:00,21,20,2,263,38,9,3,2023,42.809999999999995,32.105135135135136
2023-09-20 22:00:00,22,20,2,263,38,9,3,2023,46.20514285714286,31.068918918918918
2023-09-20 23:00:00,23,20,2,263,38,9,3,2023,42.06914285714286,33.14361111111111
2023-09-21 00:00:00,0,21,3,264,38,9,3,2023,43.43714285714285,32.22459459459459
2023-09-21 01:00:00,1,21,3,264,38,9,3,2023,45.20882352941176,33.365405405405404
2023-09-21 02:00:00,2,21,3,264,38,9,3,2023,43.745999999999995,35.57527777777778
2023-09-21 03:00:00,3,21,3,264,38,9,3,2023,44.47029411764706,32.111891891891894
2023-09-21 04:00:00,4,21,3,264,38,9,3,2023,48.0969696969697,30.43405405405405
2023-09-21 05:00:00,5,21,3,264,38,9,3,2023,53.72151515151515,30.794166666666666
2023-09-21 06:00:00,6,21,3,264,38,9,3,2023,54.8564705882353,30.29594594594595
2023-09-21 07:00:00,7,21,3,264,38,9,3,2023,56.909705882352945,33.09513513513514
2023-09-21 08:00:00,8,21,3,264,38,9,3,2023,64.04735294117647,36.148918918918916
2023-09-21 09:00:00,9,21,3,264,38,9,3,2023,72.44058823529411,34.14810810810811
2023-09-21 10:00:00,10,21,3,264,38,9,3,2023,71.19970588235294,29.58945945945946
2023-09-21 11:00:00,11,21,3,264,38,9,3,2023,68.97205882352942,28.19222222222222
2023-09-21 12:00:00,12,21,3,264,38,9,3,2023,55.131764705882354,28.39
2023-09-21 13:00:00,13,21,3,264,38,9,3,2023,27.41764705882353,31.028055555555554
2023-09-21 14:00:00,14,21,3,264,38,9,3,2023,12.673,31.944594594594594
2023-09-21 15:00:00,15,21,3,264,38,9,3,2023,11.169,33.222162162162164
2023-09-21 16:00:00,16,21,3,264,38,9,3,2023,12.9434375,27.1775
2023-09-21 17:00:00,17,21,3,264,38,9,3,2023,18.240909090909092,22.16
2023-09-21 18:00:00,18,21,3,264,38,9,3,2023,24.111818181818183,26.230571428571427
2023-09-21 19:00:00,19,21,3,264,38,9,3,2023,27.401764705882353,29.96257142857143
2023-09-21 20:00:00,20,21,3,264,38,9,3,2023,36.017575757575756,31.571315789473687
2023-09-21 21:00:00,21,21,3,264,38,9,3,2023,37.48117647058823,32.56315789473685
2023-09-21 22:00:00,22,21,3,264,38,9,3,2023,32.91529411764706,30.105
2023-09-21 23:00:00,23,21,3,264,38,9,3,2023,24.4553125,28.194594594594594
2023-09-22 00:00:00,0,22,4,265,38,9,3,2023,20.5303125,27.346111111111114
2023-09-22 01:00:00,1,22,4,265,38,9,3,2023,20.88875,26.55138888888889
2023-09-22 02:00:00,2,22,4,265,38,9,3,2023,20.7809375,29.403055555555554
2023-09-22 03:00:00,3,22,4,265,38,9,3,2023,22.2675,32.894594594594594
2023-09-22 04:00:00,4,22,4,265,38,9,3,2023,24.4340625,40.21114285714285
2023-09-22 05:00:00,5,22,4,265,38,9,3,2023,29.241212121212122,39.92352941176471
2023-09-22 06:00:00,6,22,4,265,38,9,3,2023,31.829705882352943,41.541315789473686
2023-09-22 07:00:00,7,22,4,265,38,9,3,2023,30.726176470588236,39.19394736842106
2023-09-22 08:00:00,8,22,4,265,38,9,3,2023,30.490606060606062,31.819736842105264
2023-09-22 09:00:00,9,22,4,265,38,9,3,2023,31.260909090909095,23.615555555555556
2023-09-22 10:00:00,10,22,4,265,38,9,3,2023,25.539411764705882,21.951714285714285
2023-09-22 11:00:00,11,22,4,265,38,9,3,2023,23.41,14.87205882352941
2023-09-22 12:00:00,12,22,4,265,38,9,3,2023,26.491333333333333,11.445428571428572
2023-09-22 13:00:00,13,22,4,265,38,9,3,2023,37.06206896551724,10.664324324324324
2023-09-22 14:00:00,14,22,4,265,38,9,3,2023,33.07066666666667,15.315428571428571
2023-09-22 15:00:00,15,22,4,265,38,9,3,2023,18.1321875,19.83216216216216
2023-09-22 16:00:00,16,22,4,265,38,9,3,2023,17.326875,20.494166666666665
2023-09-22 17:00:00,17,22,4,265,38,9,3,2023,20.834375,21.97
2023-09-22 18:00:00,18,22,4,265,38,9,3,2023,22.845588235294116,25.411666666666665
2023-09-22 19:00:00,19,22,4,265,38,9,3,2023,27.899375,27.13026315789474
2023-09-22 20:00:00,20,22,4,265,38,9,3,2023,29.258484848484848,31.73157894736842
2023-09-22 21:00:00,21,22,4,265,38,9,3,2023,34.133529411764705,33.34605263157895
2023-09-22 22:00:00,22,22,4,265,38,9,3,2023,32.489117647058826,34.13526315789474
2023-09-22 23:00:00,23,22,4,265,38,9,3,2023,19.89727272727273,36.13578947368421
2023-09-23 00:00:00,0,23,5,266,38,9,3,2023,16.669,30.56918918918919
2023-09-23 01:00:00,1,23,5,266,38,9,3,2023,18.221,21.444054054054057
2023-09-23 02:00:00,2,23,5,266,38,9,3,2023,16.9515625,19.674166666666665
2023-09-23 03:00:00,3,23,5,266,38,9,3,2023,14.692413793103448,19.338285714285714
2023-09-23 04:00:00,4,23,5,266,38,9,3,2023,13.65037037037037,22.871944444444445
2023-09-23 05:00:00,5,23,5,266,38,9,3,2023,11.98448275862069,22.15297297297297
2023-09-23 06:00:00,6,23,5,266,38,9,3,2023,9.293448275862069,24.258888888888887
2023-09-23 07:00:00,7,23,5,266,38,9,3,2023,11.77962962962963,25.574324324324323
2023-09-23 08:00:00,8,23,5,266,38,9,3,2023,18.981724137931035,29.524324324324326
2023-09-23 09:00:00,9,23,5,266,38,9,3,2023,23.35676470588235,32.87605263157894
2023-09-23 10:00:00,10,23,5,266,38,9,3,2023,29.913636363636364,29.888947368421054
2023-09-23 11:00:00,11,23,5,266,38,9,3,2023,35.77909090909091,27.924210526315786
2023-09-23 12:00:00,12,23,5,266,38,9,3,2023,42.626363636363635,29.360810810810808
2023-09-23 13:00:00,13,23,5,266,38,9,3,2023,46.158,26.843947368421055
2023-09-23 14:00:00,14,23,5,266,38,9,3,2023,47.99875,25.81945945945946
2023-09-23 15:00:00,15,23,5,266,38,9,3,2023,47.3485294117647,25.942894736842106
2023-09-23 16:00:00,16,23,5,266,38,9,3,2023,25.523870967741935,26.037368421052633
2023-09-23 17:00:00,17,23,5,266,38,9,3,2023,18.495,25.749189189189188
2023-09-23 18:00:00,18,23,5,266,38,9,3,2023,20.929,30.468684210526316
2023-09-23 19:00:00,19,23,5,266,38,9,3,2023,25.231290322580644,32.04236842105263
2023-09-23 20:00:00,20,23,5,266,38,9,3,2023,31.16060606060606,28.006315789473685
2023-09-23 21:00:00,21,23,5,266,38,9,3,2023,33.569375,20.59342857142857
2023-09-23 22:00:00,22,23,5,266,38,9,3,2023,31.54064516129032,14.067272727272728
2023-09-23 23:00:00,23,23,5,266,38,9,3,2023,23.322758620689655,10.747575757575758
2023-09-24 00:00:00,0,24,6,267,38,9,3,2023,17.346071428571427,11.986764705882353
2023-09-24 01:00:00,1,24,6,267,38,9,3,2023,21.679333333333332,14.475757575757575
2023-09-24 02:00:00,2,24,6,267,38,9,3,2023,25.399032258064516,14.999411764705883
2023-09-24 03:00:00,3,24,6,267,38,9,3,2023,26.221333333333334,15.120285714285716
2023-09-24 04:00:00,4,24,6,267,38,9,3,2023,27.050625,15.006571428571428
2023-09-24 05:00:00,5,24,6,267,38,9,3,2023,27.019375,17.409705882352938
2023-09-24 06:00:00,6,24,6,267,38,9,3,2023,26.528750000000002,19.094166666666666
2023-09-24 07:00:00,7,24,6,267,38,9,3,2023,26.216875,23.607777777777777
2023-09-24 08:00:00,8,24,6,267,38,9,3,2023,29.1425,29.653055555555554
2023-09-24 09:00:00,9,24,6,267,38,9,3,2023,25.360294117647058,33.74485714285714
2023-09-24 10:00:00,10,24,6,267,38,9,3,2023,25.487575757575758,32.09142857142857
2023-09-24 11:00:00,11,24,6,267,38,9,3,2023,27.195714285714285,30.798857142857145
2023-09-24 12:00:00,12,24,6,267,38,9,3,2023,26.995588235294118,30.324857142857145
2023-09-24 13:00:00,13,24,6,267,38,9,3,2023,27.69264705882353,30.700277777777778
2023-09-24 14:00:00,14,24,6,267,38,9,3,2023,28.17470588235294,30.050555555555555
2023-09-24 15:00:00,15,24,6,267,38,9,3,2023,29.716176470588238,28.463714285714286
2023-09-24 16:00:00,16,24,6,267,38,9,3,2023,28.14735294117647,21.57945945945946
2023-09-24 17:00:00,17,24,6,267,38,9,3,2023,21.107878787878786,20.259411764705884
2023-09-24 18:00:00,18,24,6,267,38,9,3,2023,15.81375,26.719117647058823
2023-09-24 19:00:00,19,24,6,267,38,9,3,2023,16.049375,32.572162162162165
2023-09-24 20:00:00,20,24,6,267,38,9,3,2023,15.150625,38.87567567567568
2023-09-24 21:00:00,21,24,6,267,38,9,3,2023,15.495483870967742,37.6627027027027
2023-09-24 22:00:00,22,24,6,267,38,9,3,2023,15.165333333333333,28.492432432432434
2023-09-24 23:00:00,23,24,6,267,38,9,3,2023,14.22121212121212,28.450555555555557
2023-09-25 00:00:00,0,25,0,268,39,9,3,2023,14.053235294117647,24.10388888888889
2023-09-25 01:00:00,1,25,0,268,39,9,3,2023,16.689705882352943,24.5325
2023-09-25 02:00:00,2,25,0,268,39,9,3,2023,16.7571875,28.715555555555554
2023-09-25 03:00:00,3,25,0,268,39,9,3,2023,18.58058823529412,30.016216216216215
2023-09-25 04:00:00,4,25,0,268,39,9,3,2023,18.558823529411764,28.492432432432434
2023-09-25 05:00:00,5,25,0,268,39,9,3,2023,15.373823529411766,30.56222222222222
2023-09-25 06:00:00,6,25,0,268,39,9,3,2023,11.2753125,31.640000000000004
2023-09-25 07:00:00,7,25,0,268,39,9,3,2023,11.108387096774194,34.75405405405406
2023-09-25 08:00:00,8,25,0,268,39,9,3,2023,12.167941176470588,44.3
2023-09-25 09:00:00,9,25,0,268,39,9,3,2023,12.691176470588236,47.980555555555554
2023-09-25 10:00:00,10,25,0,268,39,9,3,2023,13.87257142857143,47.88166666666667
2023-09-25 11:00:00,11,25,0,268,39,9,3,2023,14.472941176470588,45.679722222222225
2023-09-25 12:00:00,12,25,0,268,39,9,3,2023,18.05657142857143,44.18944444444444
2023-09-25 13:00:00,13,25,0,268,39,9,3,2023,18.02457142857143,38.37405405405405
2023-09-25 14:00:00,14,25,0,268,39,9,3,2023,18.564857142857143,37.95222222222222
2023-09-25 15:00:00,15,25,0,268,39,9,3,2023,16.68342857142857,38.21885714285714
2023-09-25 16:00:00,16,25,0,268,39,9,3,2023,15.974571428571428,34.571351351351346
2023-09-25 17:00:00,17,25,0,268,39,9,3,2023,18.29176470588235,32.1275
2023-09-25 18:00:00,18,25,0,268,39,9,3,2023,21.854848484848485,36.583333333333336
2023-09-25 19:00:00,19,25,0,268,39,9,3,2023,28.61,42.07388888888889
2023-09-25 20:00:00,20,25,0,268,39,9,3,2023,39.82628571428572,42.16162162162162
2023-09-25 21:00:00,21,25,0,268,39,9,3,2023,47.762,38.79486486486487
2023-09-25 22:00:00,22,25,0,268,39,9,3,2023,46.577714285714286,30.205526315789474
2023-09-25 23:00:00,23,25,0,268,39,9,3,2023,47.842,20.855555555555554
2023-09-26 00:00:00,0,26,1,269,39,9,3,2023,47.96828571428572,18.741388888888892
2023-09-26 01:00:00,1,26,1,269,39,9,3,2023,47.610285714285716,20.935
2023-09-26 02:00:00,2,26,1,269,39,9,3,2023,45.72588235294118,24.3825
2023-09-26 03:00:00,3,26,1,269,39,9,3,2023,47.22470588235294,27.784054054054053
2023-09-26 04:00:00,4,26,1,269,39,9,3,2023,49.85970588235294,29.45837837837838
2023-09-26 05:00:00,5,26,1,269,39,9,3,2023,53.735142857142854,32.18
2023-09-26 06:00:00,6,26,1,269,39,9,3,2023,57.015882352941176,38.36222222222222
2023-09-26 07:00:00,7,26,1,269,39,9,3,2023,57.836470588235294,40.43694444444444
2023-09-26 08:00:00,8,26,1,269,39,9,3,2023,62.81181818181818,41.41135135135135
2023-09-26 09:00:00,9,26,1,269,39,9,3,2023,70.10939393939394,46.2775
2023-09-26 10:00:00,10,26,1,269,39,9,3,2023,60.53294117647059,45.61351351351352
2023-09-26 11:00:00,11,26,1,269,39,9,3,2023,48.175714285714285,49.07621621621622
2023-09-26 12:00:00,12,26,1,269,39,9,3,2023,38.972857142857144,46.198611111111106
2023-09-26 13:00:00,13,26,1,269,39,9,3,2023,38.8465625,33.50342105263157
2023-09-26 14:00:00,14,26,1,269,39,9,3,2023,38.525151515151514,30.39552631578947
2023-09-26 15:00:00,15,26,1,269,39,9,3,2023,36.69485714285714,28.37184210526316
2023-09-26 16:00:00,16,26,1,269,39,9,3,2023,35.785714285714285,30.852777777777778
2023-09-26 17:00:00,17,26,1,269,39,9,3,2023,35.79194444444445,30.315135135135137
2023-09-26 18:00:00,18,26,1,269,39,9,3,2023,37.860571428571426,36.36361111111111
2023-09-26 19:00:00,19,26,1,269,39,9,3,2023,45.66057142857142,40.893157894736845
2023-09-26 20:00:00,20,26,1,269,39,9,3,2023,55.305277777777775,48.74324324324324
2023-09-26 21:00:00,21,26,1,269,39,9,3,2023,51.95944444444444,53.3727027027027
2023-09-26 22:00:00,22,26,1,269,39,9,3,2023,45.40416666666667,52.11972222222222
2023-09-26 23:00:00,23,26,1,269,39,9,3,2023,39.70611111111111,49.855555555555554
2023-09-27 00:00:00,0,27,2,270,39,9,3,2023,38.12171428571428,48.81916666666667
2023-09-27 01:00:00,1,27,2,270,39,9,3,2023,37.37388888888889,48.60628571428572
2023-09-27 02:00:00,2,27,2,270,39,9,3,2023,33.219722222222224,50.155833333333334
2023-09-27 03:00:00,3,27,2,270,39,9,3,2023,34.225833333333334,49.45916666666667
2023-09-27 04:00:00,4,27,2,270,39,9,3,2023,40.73,49.405142857142856
2023-09-27 05:00:00,5,27,2,270,39,9,3,2023,39.202285714285715,48.598055555555554
2023-09-27 06:00:00,6,27,2,270,39,9,3,2023,40.31257142857143,44.60111111111111
2023-09-27 07:00:00,7,27,2,270,39,9,3,2023,43.977714285714285,47.03527777777778
2023-09-27 08:00:00,8,27,2,270,39,9,3,2023,49.36228571428572,52.97756756756757
2023-09-27 09:00:00,9,27,2,270,39,9,3,2023,42.696,50.83837837837838
2023-09-27 10:00:00,10,27,2,270,39,9,3,2023,38.45914285714286,47.00763157894737
2023-09-27 11:00:00,11,27,2,270,39,9,3,2023,39.86542857142857,49.18526315789474
2023-09-27 12:00:00,12,27,2,270,39,9,3,2023,39.85083333333333,50.07631578947369
2023-09-27 13:00:00,13,27,2,270,39,9,3,2023,35.3225,54.776315789473685
2023-09-27 14:00:00,14,27,2,270,39,9,3,2023,32.937777777777775,56.29684210526316
2023-09-27 15:00:00,15,27,2,270,39,9,3,2023,32.413611111111116,54.845263157894735
2023-09-27 16:00:00,16,27,2,270,39,9,3,2023,29.94055555555556,48.361315789473686
2023-09-27 17:00:00,17,27,2,270,39,9,3,2023,32.892,43.31131578947368
2023-09-27 18:00:00,18,27,2,270,39,9,3,2023,35.696176470588235,50.293684210526315
2023-09-27 19:00:00,19,27,2,270,39,9,3,2023,40.13142857142857,58.352631578947374
2023-09-27 20:00:00,20,27,2,270,39,9,3,2023,47.476,64.15710526315789
2023-09-27 21:00:00,21,27,2,270,39,9,3,2023,54.256764705882354,68.84135135135135
2023-09-27 22:00:00,22,27,2,270,39,9,3,2023,56.31878787878788,76.73378378378379
2023-09-27 23:00:00,23,27,2,270,39,9,3,2023,55.625151515151515,78.8108108108108
2023-09-28 00:00:00,0,28,3,271,39,9,3,2023,56.95151515151515,75.00405405405405
2023-09-28 01:00:00,1,28,3,271,39,9,3,2023,59.71818181818182,69.28
2023-09-28 02:00:00,2,28,3,271,39,9,3,2023,59.79575757575758,69.23638888888888
2023-09-28 03:00:00,3,28,3,271,39,9,3,2023,58.4503125,69.87138888888889
2023-09-28 04:00:00,4,28,3,271,39,9,3,2023,54.3409375,70.70685714285715
2023-09-28 05:00:00,5,28,3,271,39,9,3,2023,52.3065625,68.96805555555555
2023-09-28 06:00:00,6,28,3,271,39,9,3,2023,54.3784375,67.79555555555555
2023-09-28 07:00:00,7,28,3,271,39,9,3,2023,51.68941176470588,66.3525
2023-09-28 08:00:00,8,28,3,271,39,9,3,2023,61.51852941176471,64.30111111111111
2023-09-28 09:00:00,9,28,3,271,39,9,3,2023,68.51333333333334,55.683611111111105
2023-09-28 10:00:00,10,28,3,271,39,9,3,2023,61.500294117647066,45.296216216216216
2023-09-28 11:00:00,11,28,3,271,39,9,3,2023,54.87416666666667,34.58567567567568
2023-09-28 12:00:00,12,28,3,271,39,9,3,2023,52.70055555555555,30.06368421052632
2023-09-28 13:00:00,13,28,3,271,39,9,3,2023,52.26638888888888,26.44054054054054
2023-09-28 14:00:00,14,28,3,271,39,9,3,2023,47.221944444444446,26.057297297297296
2023-09-28 15:00:00,15,28,3,271,39,9,3,2023,37.14388888888889,24.831621621621622
2023-09-28 16:00:00,16,28,3,271,39,9,3,2023,35.267222222222216,22.97421052631579
2023-09-28 17:00:00,17,28,3,271,39,9,3,2023,35.48361111111112,23.30638888888889
2023-09-28 18:00:00,18,28,3,271,39,9,3,2023,41.24735294117647,26.076756756756758
2023-09-28 19:00:00,19,28,3,271,39,9,3,2023,51.976470588235294,29.034054054054053
2023-09-28 20:00:00,20,28,3,271,39,9,3,2023,65.76735294117647,33.80432432432433
2023-09-28 21:00:00,21,28,3,271,39,9,3,2023,70.00147058823529,36.080263157894734
2023-09-28 22:00:00,22,28,3,271,39,9,3,2023,72.27151515151515,35.93
2023-09-28 23:00:00,23,28,3,271,39,9,3,2023,74.3103125,35.53567567567568
2023-09-29 00:00:00,0,29,4,272,39,9,3,2023,68.7784375,36.55684210526316
2023-09-29 01:00:00,1,29,4,272,39,9,3,2023,65.9521875,36.38621621621621
2023-09-29 02:00:00,2,29,4,272,39,9,3,2023,64.70875,37.924054054054054
2023-09-29 03:00:00,3,29,4,272,39,9,3,2023,69.34,32.97972222222222
2023-09-29 04:00:00,4,29,4,272,39,9,3,2023,74.73625,30.21861111111111
2023-09-29 05:00:00,5,29,4,272,39,9,3,2023,77.44064516129032,29.985
2023-09-29 06:00:00,6,29,4,272,39,9,3,2023,81.13125,30.714166666666667
2023-09-29 07:00:00,7,29,4,272,39,9,3,2023,90.84866666666667,33.18972222222222
2023-09-29 08:00:00,8,29,4,272,39,9,3,2023,86.11193548387097,34.738055555555555
2023-09-29 09:00:00,9,29,4,272,39,9,3,2023,73.70161290322581,31.102777777777778
